-7.187625696014783294e+00,-6.648998926635345974e+00,2.619455043833708885e+01
-7.066310318944443836e+00,-7.055006739543026484e+00,2.531238323231545806e+01
-7.187404976304025084e+00,-7.714735337391251946e+00,2.465649685734659968e+01
-7.517765520816518610e+00,-8.485976247297815078e+00,2.439724187972360880e+01
-7.997686480822835620e+00,-9.276190912327384908e+00,2.455225470671713239e+01
-8.548321855726328522e+00,-9.958386554776677002e+00,2.509994260725258641e+01
-9.072320513259297670e+00,-1.040588414177333654e+01,2.592771078864563705e+01
-9.499032677420272464e+00,-1.055901436701466878e+01,2.688646560635710614e+01
-9.786757525741009545e+00,-1.040947795691572253e+01,2.784589018567501739e+01
-9.904640140978052898e+00,-9.975878491187668118e+00,2.868934457937627514e+01
-9.829764031825400039e+00,-9.315133289022307750e+00,2.929607543594984520e+01
-9.575612166784573276e+00,-8.557601171926416228e+00,2.956873097050803878e+01
-9.200986091132785205e+00,-7.843246067515027065e+00,2.951249063423875185e+01
-8.758472982023540965e+00,-7.238709188230776803e+00,2.918833596221898929e+01
-8.286505787607969964e+00,-6.776760005409446563e+00,2.864696325875245364e+01
-7.822291805618972305e+00,-6.484618976711177041e+00,2.792895263779691462e+01
-7.408687389406632740e+00,-6.391115893387014246e+00,2.707458236848800226e+01
-7.100314919768799804e+00,-6.532874960473970205e+00,2.613570857264611291e+01
-6.972585855330117433e+00,-6.961224349071651218e+00,2.520223968208254206e+01
-7.099394427878648273e+00,-7.652489143345854394e+00,2.450729992888181030e+01
-7.442698501275730294e+00,-8.457617558515162060e+00,2.422563448050160417e+01
-7.944967563436499347e+00,-9.292298915681392657e+00,2.437362462498959204e+01
-8.527172739334782037e+00,-1.002482064221029034e+01,2.493884482433552918e+01
-9.084725366548486392e+00,-1.051466135917974931e+01,2.580635312079581212e+01
-9.541428103737770172e+00,-1.069514361798283275e+01,2.681644657502077678e+01
-9.854461731166285432e+00,-1.055776515153087125e+01,2.783189549855060818e+01
-9.993082526835090462e+00,-1.012182400106336289e+01,2.873295439199291224e+01
-9.933433710468159816e+00,-9.443073711377124368e+00,2.939689751758838554e+01
-9.685110555977443525e+00,-8.650296583239740045e+00,2.971995867481607334e+01
-9.305647423858196987e+00,-7.891442970761976206e+00,2.969865945154757014e+01
-8.849991939695568632e+00,-7.240674614928697572e+00,2.939438864317308031e+01
-8.357650163479233285e+00,-6.732794281075069165e+00,2.886025801337805063e+01
-7.865751389292764628e+00,-6.395289650543666049e+00,2.813747905306725983e+01
-7.416461055498525745e+00,-6.256534552115456727e+00,2.726487185718012896e+01
-7.063175510326263229e+00,-6.352032523294345978e+00,2.628986974452528713e+01
-6.879250853017951250e+00,-6.734211094126639097e+00,2.528842378998304241e+01
-6.954344606657810068e+00,-7.415892899447028341e+00,2.446887205350521555e+01
-7.267866947378660569e+00,-8.236504877593718632e+00,2.407019263400951914e+01
-7.761512271577788447e+00,-9.117365008915047753e+00,2.411069397349324106e+01
-8.367150141691446663e+00,-9.939551222871170211e+00,2.460294607342206064e+01
-8.974608213629691633e+00,-1.054014655500958675e+01,2.545663032575075135e+01
-9.491040502345516217e+00,-1.082376161029566930e+01,2.650169372566199755e+01
-9.866260780883775894e+00,-1.077172598443782725e+01,2.758560491219103028e+01
-1.006839664878765994e+01,-1.039923620492977818e+01,2.858269772402410069e+01
-1.007082908781981523e+01,-9.750957656821064745e+00,2.936974957983998991e+01
-9.869311801300646891e+00,-8.936405101249013327e+00,2.982789829353400890e+01
-9.511296263919573946e+00,-8.116130926090225017e+00,2.991890809667775031e+01
-9.057593772545423860e+00,-7.389716976449984820e+00,2.969683605002965976e+01
-8.551511034098412622e+00,-6.799802421858297308e+00,2.922107751062312531e+01
-8.030077136412506533e+00,-6.375077215404376219e+00,2.853602623005595262e+01
-7.533284907062548719e+00,-6.142945189971356079e+00,2.767963107329957850e+01
-7.110343898019895192e+00,-6.135602505363417336e+00,2.669311258127330078e+01
-6.827221515264219498e+00,-6.398753341532177785e+00,2.563558826142993752e+01
-6.778763560762664397e+00,-6.994250207960582166e+00,2.463343694941519146e+01
-7.005457139962975255e+00,-7.799717963382772901e+00,2.400959277708930628e+01
-7.441377173365841813e+00,-8.701640028434606933e+00,2.383086503758419283e+01
-8.037445548107013948e+00,-9.623528355914247712e+00,2.412312166758297494e+01
-8.696827177572354017e+00,-1.039916934985242847e+01,2.486363674598494455e+01
-9.300479548535696139e+00,-1.087530312179961456e+01,2.589643036219983685e+01
-9.775893299937822079e+00,-1.099924136584627732e+01,2.704130018049187001e+01
-1.008579371830248483e+01,-1.077570228380601769e+01,2.815655892746075750e+01
-1.020174071776184022e+01,-1.023490510044281798e+01,2.911801436850791447e+01
-1.010368988180439054e+01,-9.450766230121493194e+00,2.979780001717234228e+01
-9.811770409335153431e+00,-8.573044304871526577e+00,3.010244449889771090e+01
-9.388096064646608951e+00,-7.747245502386443050e+00,3.004771154657650456e+01
-8.885768275953793705e+00,-7.041183463228209760e+00,2.969930166180991193e+01
-8.343881431686360983e+00,-6.488712586097259205e+00,2.911010961867795999e+01
-7.800074281133558607e+00,-6.117179510090387851e+00,2.832057826453976901e+01
-7.297693636730048006e+00,-5.955066889312499612e+00,2.736758621585822837e+01
-6.892629741143250222e+00,-6.038782565996145379e+00,2.629559375032989621e+01
-6.662044779216463652e+00,-6.425829437183280923e+00,2.517193847934731110e+01
-6.711589122936493013e+00,-7.152499819378299151e+00,2.420250539785883959e+01
-7.022495344079038304e+00,-8.024679127366715292e+00,2.369479956987674640e+01
-7.536610294512416708e+00,-8.990190438269605622e+00,2.364433202162510739e+01
-8.200623402549462426e+00,-9.947385729780039654e+00,2.409517376979970038e+01
-8.896676802443900911e+00,-1.070138173685461958e+01,2.498992069782537939e+01
-9.505031914988943953e+00,-1.111124897339414019e+01,2.613712359612519265e+01
-9.964366576250478502e+00,-1.114621570890914626e+01,2.735456914287438934e+01
-1.024265854390188757e+01,-1.082229989161324291e+01,2.850393039148162444e+01
-1.031311710259167391e+01,-1.018047322525937126e+01,2.945864223964319351e+01
-1.016207689555612959e+01,-9.316097852479041208e+00,3.009003344016891646e+01
-9.823367416501584515e+00,-8.395091636209784269e+00,3.032634632396352359e+01
-9.361329994535857679e+00,-7.548633527344564165e+00,3.020561016694034251e+01
-8.825294537211206602e+00,-6.833916218630418093e+00,2.979443889489515485e+01
-8.253412295688264066e+00,-6.282652420675892913e+00,2.914324176944913347e+01
-7.684001414580999167e+00,-5.921811052494102334e+00,2.829087768020850646e+01
-7.162415453184098446e+00,-5.780492423487215703e+00,2.727332891166490825e+01
-6.748445362487428767e+00,-5.897158172206196092e+00,2.613591562056078033e+01
-6.525276207408124307e+00,-6.336868996264191978e+00,2.494541989722834430e+01
-6.580164377307054835e+00,-7.024696430896088195e+00,2.403553621397745133e+01
-6.890170739976205994e+00,-7.914925325406761303e+00,2.348358073317647055e+01
-7.415049612782936173e+00,-8.921606033374276379e+00,2.338804533313027534e+01
-8.109072953192979938e+00,-9.948270973854571153e+00,2.381564017226985897e+01
-8.853777637943043288e+00,-1.078692290669714282e+01,2.473236037587079039e+01
-9.513032425990182617e+00,-1.126703774041030215e+01,2.593713761673702578e+01
-1.001763861425945734e+01,-1.134909700058894089e+01,2.722829261212095275e+01
-1.033573486824725585e+01,-1.105068495221710556e+01,2.845933898280101459e+01
-1.044125003617074832e+01,-1.041272365970547753e+01,2.950158998759683726e+01
-1.031752973296192977e+01,-9.525259399075084232e+00,3.022320950618756186e+01
-9.991418817995707968e+00,-8.553630568737736084e+00,3.053829472296305170e+01
-9.527304364927026370e+00,-7.644219298096294857e+00,3.047384568101809421e+01
-8.977850179493181315e+00,-6.863752640979031483e+00,3.009916091360715740e+01
-8.382238958854163258e+00,-6.246302512860220091e+00,2.946847453600493694e+01
-7.778228025154981573e+00,-5.818957646417458385e+00,2.862212719056786625e+01
-7.209427257344043660e+00,-5.609540784623230358e+00,2.759476684313296246e+01
-6.732963563810889340e+00,-5.653412531043913170e+00,2.642698476261865181e+01
-6.426697753422564219e+00,-6.006307877166948472e+00,2.517625187103968187e+01
-6.393219717246072520e+00,-6.649700616977031409e+00,2.410814569206765512e+01
-6.636291627868737386e+00,-7.524845846190178378e+00,2.337958094389744090e+01
-7.109831607222770522e+00,-8.536346573930220671e+00,2.310092520828281337e+01
-7.787199942049081614e+00,-9.635585085929344373e+00,2.333906472239251073e+01
-8.580424269844700191e+00,-1.064060657413433475e+01,2.413817294178238271e+01
-9.256149198545259082e+00,-1.126359805677209813e+01,2.519786784347006758e+01
-9.872178276094436100e+00,-1.156220628018758667e+01,2.653522067162041154e+01
-1.031307332764995088e+01,-1.145070502184513472e+01,2.789046025142889818e+01
-1.054626038806558341e+01,-1.095701275114226902e+01,2.911489558788250065e+01
-1.054806703823483716e+01,-1.014386440976316450e+01,3.007529492347315525e+01
-1.031824677686753056e+01,-9.143901715779286121e+00,3.064814916313284243e+01
-9.907768487431006577e+00,-8.135872088519697343e+00,3.079976325078870403e+01
-9.379890401799560351e+00,-7.229971596044721949e+00,3.059108345280883157e+01
-8.779882940136580771e+00,-6.473854874926449732e+00,3.008833089020366103e+01
-8.145275151939706859e+00,-5.897325114303066940e+00,2.933958520825387950e+01
-7.515353572930021819e+00,-5.526642553063468633e+00,2.838141200836334832e+01
-6.938451378728132113e+00,-5.391219461341758112e+00,2.724761646749267285e+01
-6.480414539923587292e+00,-5.530499488453552992e+00,2.598420484676659470e+01
-6.230291370766683379e+00,-6.019373492172209517e+00,2.464423224513058130e+01
-6.281180838192339522e+00,-6.737921163071590946e+00,2.364906688978354055e+01
-6.591922830244369536e+00,-7.666399723866309301e+00,2.300451486406987556e+01
-7.135042380649335492e+00,-8.749018467448534508e+00,2.281122304017510061e+01
-7.886985933818970729e+00,-9.918052623584362237e+00,2.317420086783729971e+01
-8.651297676380565349e+00,-1.085926294475775578e+01,2.400436268088734693e+01
-9.433593690614712202e+00,-1.154971454898734606e+01,2.529195182294673927e+01
-1.006384176808257713e+01,-1.179886422643384769e+01,2.674414469687867424e+01
-1.049644561069643700e+01,-1.161276703703158475e+01,2.817001997919731338e+01
-1.070811735375342977e+01,-1.103298243382329780e+01,2.943327843103688224e+01
-1.067745628951862535e+01,-1.013463704391249820e+01,3.039815247509456242e+01
-1.041148209975194661e+01,-9.067869278290148216e+00,3.094691461675239097e+01
-9.967095743476292569e+00,-8.012851769571870619e+00,3.106376488859233476e+01
-9.406125073850706286e+00,-7.071284152282485636e+00,3.081686984486804448e+01
-8.772479858801208508e+00,-6.288018521918125714e+00,3.027219480832748744e+01
-8.103502127522206777e+00,-5.692140664095043157e+00,2.947712799917389503e+01
-7.438811603246184845e+00,-5.309420079690955419e+00,2.846714982514140146e+01
-6.828100958470512793e+00,-5.169030258899688590e+00,2.727498180456390386e+01
-6.340215798487928822e+00,-5.309439971457468488e+00,2.594794340191300108e+01
-6.064463036430255194e+00,-5.806789832126478146e+00,2.452903758988264826e+01
-6.099156214726546565e+00,-6.525920913582790917e+00,2.347584867191206115e+01
-6.394970073116022391e+00,-7.458478306159595839e+00,2.276133756503934436e+01
-6.930153373448905363e+00,-8.564253832496001806e+00,2.248407833205943263e+01
-7.695400965781814762e+00,-9.800441491019318718e+00,2.276324048828286450e+01
-8.603502200979992409e+00,-1.096247900977661693e+01,2.368678303912252403e+01
-9.361919008476219162e+00,-1.167722450409889134e+01,2.488497331334675522e+01
-1.006011547624458125e+01,-1.203445219078861506e+01,2.640494975970685942e+01
-1.056330994015052838e+01,-1.192990683968349330e+01,2.794033132490777760e+01
-1.084061564120302990e+01,-1.139992831523223060e+01,2.932984484118327018e+01
-1.087024205803558807e+01,-1.051398293248867510e+01,3.043643443751839683e+01
-1.064987653589527028e+01,-9.409579073628730583e+00,3.113052199473597526e+01
-1.022760206846401587e+01,-8.277672040748923266e+00,3.136821470184662175e+01
-9.669147327853607976e+00,-7.244842587077362062e+00,3.120945280381216946e+01
-9.022487622401557772e+00,-6.366159366816869891e+00,3.072694556066239713e+01
-8.325617719938662731e+00,-5.673201919538875870e+00,2.997380614721589254e+01
-7.616583700188118478e+00,-5.191502755746501663e+00,2.898821032704577050e+01
-6.941113341077395305e+00,-4.947685171503982460e+00,2.780107546837006183e+01
-6.363121594201496478e+00,-4.975104136847634528e+00,2.645352515922746761e+01
-5.965360029229472616e+00,-5.321927136403058256e+00,2.500077330152835486e+01
-5.857638357900453840e+00,-5.951726297009447109e+00,2.373652227440393858e+01
-6.034033926433469475e+00,-6.821053839866273449e+00,2.277615977055562979e+01
-6.456708159502023925e+00,-7.862673341682968164e+00,2.222875053281368452e+01
-7.125761358431280001e+00,-9.092831859366265590e+00,2.216366795642599286e+01
-8.024358305180207651e+00,-1.042340402396456156e+01,2.274257108927103488e+01
-8.882612215343183237e+00,-1.143189635706791663e+01,2.379535529034630414e+01
-9.656498711360756104e+00,-1.208176278894368139e+01,2.515511300688059393e+01
-1.034486035741416288e+01,-1.233061014877450212e+01,2.680041240932466806e+01
-1.081849976924887535e+01,-1.209717961763082705e+01,2.840991445676582927e+01
-1.105014176589117447e+01,-1.143041795182231724e+01,2.982533465221446889e+01
-1.102071670551759830e+01,-1.041802209187045491e+01,3.090639499824096603e+01
-1.073932959026850575e+01,-9.224214402624406617e+00,3.153406372140932490e+01
-1.026419156867160787e+01,-8.040404325083205350e+00,3.169526978494620195e+01
-9.658538523366610562e+00,-6.975729615444337561e+00,3.146298120058094128e+01
-8.967329204415600330e+00,-6.078396249929197026e+00,3.090852133804409618e+01
-8.227843844886484348e+00,-5.378076059507203688e+00,3.008287000109496390e+01
-7.478545104219695538e+00,-4.899316771594675046e+00,2.902215919866941363e+01
-6.767470435451313548e+00,-4.668478849766853678e+00,2.775621715941701595e+01
-6.164404782706841779e+00,-4.717526581591982904e+00,2.633192556451295729e+01
-5.753115347082639275e+00,-5.091780465933080535e+00,2.480165975777545384e+01
-5.643280009344763037e+00,-5.719986407232262593e+00,2.351567843410461833e+01
-5.805592183857743116e+00,-6.574527020213560391e+00,2.251393721173578655e+01
-6.213394529380319220e+00,-7.617030036604795384e+00,2.189026874197202943e+01
-6.873944083533039873e+00,-8.872977087674611241e+00,2.172577598206278537e+01
-7.793293943679245217e+00,-1.029329236145083470e+01,2.220475017246566196e+01
-8.722935676969477470e+00,-1.145562505485809091e+01,2.324353059281223111e+01
-9.571171571074200912e+00,-1.224717614751095240e+01,2.464111418909386941e+01
-1.035113024269146820e+01,-1.263178040006470937e+01,2.639677748375888200e+01
-1.090809054295320202e+01,-1.249246771172931503e+01,2.814459260361336845e+01
-1.121554016146083299e+01,-1.188045852537394254e+01,2.971315101946152382e+01
-1.125503434492340737e+01,-1.087830838180352622e+01,3.096192247508432871e+01
-1.102610043028400177e+01,-9.637702333117351472e+00,3.175867734942448095e+01
-1.057777923023512656e+01,-8.362901596291695938e+00,3.206028977646003142e+01
-9.977285219986820053e+00,-7.190890618538841927e+00,3.193087788804985649e+01
-9.274111642500754371e+00,-6.182018460431609519e+00,3.144954988290881204e+01
-8.506513080411270522e+00,-5.369310055395266623e+00,3.067457685086314711e+01
-7.711448648382783766e+00,-4.777478883750834626e+00,2.964650438705379187e+01
-6.932400894844954919e+00,-4.430427379835264468e+00,2.839474287779677653e+01
-6.232748697529978621e+00,-4.356445690163723405e+00,2.695820390690930779e+01
-5.697840153936694740e+00,-4.582946230009637745e+00,2.540769260483701686e+01
-5.419277328837558194e+00,-5.142797634362046288e+00,2.384229336098273677e+01
-5.448057106212996104e+00,-5.875879334386895358e+00,2.267717272131245210e+01
-5.723203337186583362e+00,-6.811432811558190359e+00,2.180967200878028933e+01
-6.241897529164956104e+00,-7.962737503355701740e+00,2.131618109884086465e+01
-7.033960649045873481e+00,-9.360728614662372493e+00,2.133963026206851765e+01
-8.089671014180888520e+00,-1.089849044971631109e+01,2.210848853106285361e+01
-9.064290951436907662e+00,-1.203241931498446426e+01,2.338098173542667624e+01
-9.927811747138337140e+00,-1.274567523934236668e+01,2.496776407571460155e+01
-1.069504629722835709e+01,-1.300107788681435750e+01,2.686982767344424161e+01
-1.121896685779324088e+01,-1.271022537105075934e+01,2.870607071291357570e+01
-1.147640238161300630e+01,-1.193797954590591814e+01,3.030877765518297196e+01
-1.145151610150671218e+01,-1.078710926224222355e+01,3.153417679539390051e+01
-1.115550964827481373e+01,-9.438135342649438542e+00,3.226190852951481247e+01
-1.064780744121892120e+01,-8.096252636700706162e+00,3.248176148135713248e+01
-9.993274106726552475e+00,-6.880189930612509386e+00,3.227268244276275766e+01
-9.238115626501921085e+00,-5.842560453795536013e+00,3.171312964223560371e+01
-8.419510357263931155e+00,-5.013961256537339928e+00,3.085949474701887496e+01
-7.574359918725737550e+00,-4.417580256407763528e+00,2.975031215430784215e+01
-6.747945080736004186e+00,-4.076381125074444611e+00,2.841365147329485552e+01
-6.010844649913608784e+00,-4.016226570483805602e+00,2.689682832497691223e+01
-5.450896337331675667e+00,-4.254194908122808982e+00,2.527949647313097259e+01
-5.155203596695833390e+00,-4.791471208637201329e+00,2.369623828856851588e+01
-5.165396172777929173e+00,-5.572454363148766632e+00,2.236755590139489414e+01
-5.423105910042412603e+00,-6.488979965074210376e+00,2.144067008998004553e+01
-5.918855788059198098e+00,-7.627299846497133551e+00,2.085358165271262010e+01
-6.693600520565479606e+00,-9.045998998647229783e+00,2.074198746522698045e+01
-7.769669803045337275e+00,-1.069575390727886166e+01,2.136441142399147708e+01
-8.842041213248409193e+00,-1.204477112343601242e+01,2.261840082922668316e+01
-9.804990829750627412e+00,-1.295423247155258473e+01,2.425664122468104722e+01
-1.069538014515671165e+01,-1.339814651993328276e+01,2.631160642593292565e+01
-1.132891989603433203e+01,-1.323622834769566836e+01,2.833386883411190027e+01
-1.168493766956218138e+01,-1.253964272856148199e+01,3.013805088292783552e+01
-1.174992073794818737e+01,-1.140602210992756760e+01,3.158202338541475385e+01
-1.152418107028896443e+01,-1.000093745608742957e+01,3.252950207945184502e+01
-1.105601559723275784e+01,-8.545429620041730345e+00,3.293343143074766743e+01
-1.041458994064114130e+01,-7.193523597966020589e+00,3.286083039756481128e+01
-9.651907350250514384e+00,-6.014486223306800383e+00,3.239982010524898470e+01
-8.806846089580666614e+00,-5.044082464156301349e+00,3.161694605528751012e+01
-7.915024627537287749e+00,-4.306535661818444716e+00,3.055807804511310266e+01
-7.016359175845972906e+00,-3.822569919191319610e+00,2.925347994700274157e+01
-6.170664864726305154e+00,-3.615339567262864318e+00,2.773832276075709657e+01
-5.471283614713651211e+00,-3.698353235011272666e+00,2.610151935995674322e+01
-4.978175209653207922e+00,-4.091103061551010001e+00,2.434839689008856212e+01
-4.806015420476622779e+00,-4.661703294654809149e+00,2.293947551976405919e+01
-4.874319565530144338e+00,-5.415435428856371303e+00,2.174858240766981510e+01
-5.163674251244914970e+00,-6.347012966015630475e+00,2.083305133556669375e+01
-5.689774377736094735e+00,-7.521206974971986980e+00,2.023296246154595934e+01
-6.509865762080445428e+00,-9.018195403138529187e+00,2.010511422676232485e+01
-7.658523469428104136e+00,-1.080126085278159032e+01,2.074585489013780659e+01
-8.823628839780960575e+00,-1.230411256446798873e+01,2.208770859213744231e+01
-9.869049490140820780e+00,-1.333242663691231122e+01,2.385060002659372458e+01
-1.074945432527909084e+01,-1.384041143558222053e+01,2.583154663848045729e+01
-1.147725300132859871e+01,-1.378732199018737603e+01,2.802768637050491307e+01
-1.192201732201954556e+01,-1.314608529126984138e+01,3.003566876049390189e+01
-1.206505208687640085e+01,-1.201416700503010127e+01,3.168867724257858853e+01
-1.190125818212359654e+01,-1.054853487814984803e+01,3.284209078684977356e+01
-1.146864303335797786e+01,-8.977780922891309245e+00,3.342128220231487035e+01
-1.083741849511815936e+01,-7.487007014532922611e+00,3.347770390243750427e+01
-1.006512344170914730e+01,-6.164568189787936525e+00,3.310660353665963385e+01
-9.193014360199970980e+00,-5.052679466489845339e+00,3.238489432417615177e+01
-8.256364474363122596e+00,-4.177361590222390397e+00,3.136659074130328406e+01
-7.291678634652374313e+00,-3.558115448060608976e+00,3.008682881815277099e+01
-6.349500606381559997e+00,-3.214878552284377022e+00,2.857469829219938617e+01
-5.520757363735867784e+00,-3.162636736419461858e+00,2.691047778560786341e+01
-4.885656400182650572e+00,-3.388422300610885785e+00,2.517564715373349316e+01
-4.517666094092712470e+00,-3.849240637797904707e+00,2.353178943770060627e+01
-4.419139811993772149e+00,-4.498868938903182624e+00,2.208568377365353186e+01
-4.547661519251279039e+00,-5.268482942385282364e+00,2.095298277421536071e+01
-4.880640990816712765e+00,-6.222935161720013042e+00,2.006064342789718680e+01
-5.454071347031282713e+00,-7.452224301032811304e+00,1.946181257148702670e+01
-6.346540529831348643e+00,-9.064277602121002531e+00,1.934582214278827905e+01
-7.594366238644539635e+00,-1.101354219509741483e+01,2.005633182024040551e+01
-8.861362794251320452e+00,-1.267622229034669168e+01,2.152968385215781666e+01
-9.996872072737934545e+00,-1.382334069727569492e+01,2.345970412187264031e+01
-1.094998419977259019e+01,-1.440141833274331340e+01,2.561462673452249206e+01
-1.174849073413017742e+01,-1.437437861113810200e+01,2.801985630798720450e+01
-1.224586684303456607e+01,-1.370707333189186095e+01,3.021990149520921065e+01
-1.242632284528322550e+01,-1.250730490894714642e+01,3.204229923737200636e+01
-1.228502401951914713e+01,-1.093819845799578694e+01,3.333964224592298109e+01
-1.185724549397145111e+01,-9.238418003369487153e+00,3.402913787824351033e+01
-1.121362772190693669e+01,-7.610438646666191076e+00,3.415846423503644047e+01
-1.041450613580697571e+01,-6.154358621921629968e+00,3.382905141717609609e+01
-9.502624585447380312e+00,-4.916810391355718401e+00,3.312599635484764349e+01
-8.513099263298279595e+00,-3.924851809718834073e+00,3.211006677080909810e+01
-7.480442520335754075e+00,-3.196850141892104702e+00,3.082109949944197069e+01
-6.449935669037605734e+00,-2.749699477544105264e+00,2.928749829386436332e+01
-5.509614326361629288e+00,-2.597488064502168292e+00,2.758381388362150588e+01
-4.756112543170558205e+00,-2.716758161534995608e+00,2.582556051755850035e+01
-4.189895916491647831e+00,-3.123790597758782539e+00,2.386785347293799830e+01
-3.977273940189093082e+00,-3.618045460817961967e+00,2.242108241160472559e+01
-3.966300210866771092e+00,-4.242791335064341141e+00,2.113978857596927341e+01
-4.137685569186916545e+00,-5.001745674421861132e+00,2.005472886915322306e+01
